move,version_group,language,flavor_text
air-slash,sword-shield,en,"The user attacks with a blade of air that slices even
the sky. This may also make the target flinch."
air-slash,sword-shield,ja,"空をも　切り裂く
空気の　刃で　攻撃する。
相手を　ひるませることが　ある。"
air-slash,sword-shield,zh-hans,"用连天空也能劈开的
空气之刃进行攻击。
有时会使对手畏缩。"
air-slash,sword-shield,es-419,"Ataca con un viento afilado que incluso corta el aire.
También puede amedrentar al objetivo."
air-slash,scarlet-violet,en,The user attacks with a blade of air that slices even the sky. This may also make the target flinch.
x-scissor,diamond-pearl,en,"The user slashes at
the foe by crossing
its scythes or claws
as if they were a pair
of scissors."
x-scissor,platinum,en,"The user slashes at
the foe by crossing
its scythes or claws
as if they were a pair
of scissors."
x-scissor,heartgold-soulsilver,en,"The user slashes at
the foe by crossing
its scythes or claws
as if they were a pair
of scissors."
x-scissor,black-white,fr,"Le lanceur taillade l’ennemi en
utilisant ses faux ou ses griffes
comme une paire de ciseaux."
x-scissor,black-white,en,"The user slashes at the target by
crossing its scythes or claws as if
they were a pair of scissors."
x-scissor,black-2-white-2,en,"The user slashes at the target by
crossing its scythes or claws as if
they were a pair of scissors."
x-scissor,x-y,ja-hrkt,"カマや　ツメを　ハサミのように
こうさ　させながら　あいてを　きりさく。"
x-scissor,x-y,ko,"낫이나 발톱을 가위처럼
교차시키면서 상대를 베어 가른다."
x-scissor,x-y,fr,"Le lanceur taillade l’ennemi en utilisant ses faux ou
ses griffes comme une paire de ciseaux."
x-scissor,x-y,de,"Der Anwender führt eine Attacke aus,
die einer Scherenbewegung ähnelt."
x-scissor,x-y,es,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,x-y,it,"Chi la usa colpisce il bersaglio usando le sue falci
o i suoi artigli come se fossero delle forbici."
x-scissor,x-y,en,"The user slashes at the target by
crossing its scythes or claws as if
they were a pair of scissors."
x-scissor,x-y,ja,"カマや　ツメを　ハサミのように
交差させながら　相手を　切り裂く。"
x-scissor,x-y,es-419,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,omega-ruby-alpha-sapphire,ja-hrkt,"カマや　ツメを　ハサミのように
こうさ　させながら　あいてを　きりさく。"
x-scissor,omega-ruby-alpha-sapphire,ko,"낫이나 발톱을 가위처럼
교차시키면서 상대를 베어 가른다."
x-scissor,omega-ruby-alpha-sapphire,fr,"Le lanceur taillade l’ennemi en utilisant ses faux ou
ses griffes comme une paire de ciseaux."
x-scissor,omega-ruby-alpha-sapphire,de,"Der Anwender führt eine Attacke aus,
die einer Scherenbewegung ähnelt."
x-scissor,omega-ruby-alpha-sapphire,es,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,omega-ruby-alpha-sapphire,it,"Chi la usa colpisce il bersaglio usando le sue falci
o i suoi artigli come se fossero delle forbici."
x-scissor,omega-ruby-alpha-sapphire,en,"The user slashes at the target by
crossing its scythes or claws as if
they were a pair of scissors."
x-scissor,omega-ruby-alpha-sapphire,ja,"カマや　ツメを　ハサミのように
交差させながら　相手を　切り裂く。"
x-scissor,omega-ruby-alpha-sapphire,es-419,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,sun-moon,ja-hrkt,"カマや　ツメを　ハサミのように
こうさ　させながら　あいてを　きりさく。"
x-scissor,sun-moon,ko,"낫이나 발톱을 가위처럼
교차시키면서 상대를 베어 가른다."
x-scissor,sun-moon,zh-hant,"將鐮刀或爪子像剪刀般地交叉，
順勢劈開對手。"
x-scissor,sun-moon,fr,"Le lanceur taillade l’ennemi en utilisant ses faux
ou ses griffes comme une paire de ciseaux."
x-scissor,sun-moon,de,"Der Anwender führt eine Attacke aus, die einer
Scherenbewegung ähnelt."
x-scissor,sun-moon,es,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,sun-moon,it,"Chi la usa colpisce il bersaglio con un attacco
che ricorda un colpo di forbici."
x-scissor,sun-moon,en,"The user slashes at the target by crossing its
scythes or claws as if they were a pair of scissors."
x-scissor,sun-moon,ja,"カマや　ツメを　ハサミのように
交差させながら　相手を　切り裂く。"
x-scissor,sun-moon,zh-hans,"将镰刀或爪子像剪刀般地交叉，
顺势劈开对手。"
x-scissor,sun-moon,es-419,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,ultra-sun-ultra-moon,ja-hrkt,"カマや　ツメを　ハサミのように
こうさ　させながら　あいてを　きりさく。"
x-scissor,ultra-sun-ultra-moon,ko,"낫이나 발톱을 가위처럼
교차시키면서 상대를 베어 가른다."
x-scissor,ultra-sun-ultra-moon,zh-hant,"將鐮刀或爪子像剪刀般地交叉，
順勢劈開對手。"
x-scissor,ultra-sun-ultra-moon,fr,"Le lanceur taillade l’ennemi en utilisant ses faux
ou ses griffes comme une paire de ciseaux."
x-scissor,ultra-sun-ultra-moon,de,"Der Anwender führt eine Attacke aus, die einer
Scherenbewegung ähnelt."
x-scissor,ultra-sun-ultra-moon,es,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,ultra-sun-ultra-moon,it,"Chi la usa colpisce il bersaglio con un attacco
che ricorda un colpo di forbici."
x-scissor,ultra-sun-ultra-moon,en,"The user slashes at the target by crossing its
scythes or claws as if they were a pair of scissors."
x-scissor,ultra-sun-ultra-moon,ja,"カマや　ツメを　ハサミのように
交差させながら　相手を　切り裂く。"
x-scissor,ultra-sun-ultra-moon,zh-hans,"将镰刀或爪子像剪刀般地交叉，
顺势劈开对手。"
x-scissor,ultra-sun-ultra-moon,es-419,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,lets-go-pikachu-lets-go-eevee,ja-hrkt,"カマや　ツメを　ハサミのように
こうさ　させながら　あいてを　きりさく。"
x-scissor,lets-go-pikachu-lets-go-eevee,ko,"낫이나 발톱을 가위처럼
교차시키면서 상대를 베어 가른다."
x-scissor,lets-go-pikachu-lets-go-eevee,zh-hant,"將鐮刀或爪子像剪刀般地交叉，
順勢劈開對手。"
x-scissor,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur taillade l’ennemi en utilisant ses faux
ou ses griffes comme une paire de ciseaux."
x-scissor,lets-go-pikachu-lets-go-eevee,de,"Der Anwender führt eine Attacke aus, die einer
Scherenbewegung ähnelt."
x-scissor,lets-go-pikachu-lets-go-eevee,es,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,lets-go-pikachu-lets-go-eevee,it,"Chi la usa colpisce il bersaglio con un attacco
che ricorda un colpo di forbici."
x-scissor,lets-go-pikachu-lets-go-eevee,en,"The user slashes at the target by crossing its
scythes or claws as if they were a pair of scissors."
x-scissor,lets-go-pikachu-lets-go-eevee,ja,"カマや　ツメを　ハサミのように
交差させながら　相手を　切り裂く。"
x-scissor,lets-go-pikachu-lets-go-eevee,zh-hans,"将镰刀或爪子像剪刀般地交叉，
顺势劈开对手。"
x-scissor,lets-go-pikachu-lets-go-eevee,es-419,"Cruza las guadañas o las garras para atacar al
objetivo como si fueran unas tijeras."
x-scissor,sword-shield,ja-hrkt,"カマや　ツメを　ハサミのように
こうさ　させながら　あいてを　きりさく。"
x-scissor,sword-shield,ko,"낫이나 발톱을 가위처럼
교차시키면서 상대를 베어 가른다."
x-scissor,sword-shield,zh-hant,"將鐮刀或爪子像剪刀般地交叉，
順勢劈開對手。"
x-scissor,sword-shield,fr,"Le lanceur taillade l’ennemi en utilisant ses faux
ou ses griffes comme une paire de ciseaux."
x-scissor,sword-shield,de,"Der Anwender führt eine Attacke aus, die einer
Scherenbewegung ähnelt."
x-scissor,sword-shield,es,"Cruza las guadañas o las garras para atacar al objetivo
como si fueran unas tijeras."
x-scissor,sword-shield,it,"Chi la usa colpisce il bersaglio con un attacco
che ricorda un colpo di forbici."
x-scissor,sword-shield,en,"The user slashes at the target by crossing its
scythes or claws as if they were a pair of scissors."
x-scissor,sword-shield,ja,"カマや　ツメを　ハサミのように
交差させながら　相手を　切り裂く。"
x-scissor,sword-shield,zh-hans,"将镰刀或爪子像剪刀般地交叉，
顺势劈开对手。"
x-scissor,sword-shield,es-419,"Cruza las guadañas o las garras para atacar al objetivo
como si fueran unas tijeras."
x-scissor,scarlet-violet,en,"The user slashes at the target by crossing its scythes, claws, or the like as if they were a pair of scissors."
bug-buzz,diamond-pearl,en,"The user vibrates its
wings to generate a
damaging sound wave.
It may also lower the
foe’s Sp. Def stat."
bug-buzz,platinum,en,"The user vibrates its
wings to generate a
damaging sound wave.
It may also lower the
foe’s Sp. Def stat."
bug-buzz,heartgold-soulsilver,en,"The user vibrates its
wings to generate a
damaging sound wave.
It may also lower the
foe’s Sp. Def stat."
bug-buzz,black-white,fr,"Le lanceur fait vibrer ses ailes pour
lancer une vague sonique. Peut aussi
baisser la Défense Spéciale de l’ennemi."
bug-buzz,black-white,en,"The user vibrates its wings to generate a
damaging sound wave. It may also lower
the target’s Sp. Def stat."
bug-buzz,black-2-white-2,en,"The user vibrates its wings to generate a
damaging sound wave. It may also lower
the target’s Sp. Def stat."
bug-buzz,x-y,ja-hrkt,"はねの　しんどうで　おんぱを　おこして
こうげきする。あいての　とくぼうを
さげることが　ある。"
bug-buzz,x-y,ko,"날개의 진동으로 음파를 일으켜서
공격한다. 상대의 특수방어를
떨어뜨릴 때가 있다."
bug-buzz,x-y,fr,"Le lanceur fait vibrer ses ailes pour lancer une
vague sonique. Peut aussi baisser la Défense
Spéciale de l’ennemi."
bug-buzz,x-y,de,"Anwender schlägt mit den Flügeln und
erzeugt eine Schockwelle. Senkt eventuell
Spezial-Verteidigung des Zieles."
bug-buzz,x-y,es,"El movimiento de las alas crea una onda sónica
dañina. También puede disminuir la Defensa
Especial del objetivo."
bug-buzz,x-y,it,"Chi la usa fa vibrare le ali creando un’onda sonora
pericolosa. Può anche ridurre la Difesa Speciale
del bersaglio."
bug-buzz,x-y,en,"The user vibrates its wings to generate a
damaging sound wave. This may also lower
the target’s Sp. Def stat."
bug-buzz,x-y,ja,"はねの　振動で　音波を　おこして
攻撃する。相手の　特防を
さげることが　ある。"
bug-buzz,x-y,es-419,"El movimiento de las alas crea una onda sónica
dañina. También puede disminuir la Defensa
Especial del objetivo."
bug-buzz,omega-ruby-alpha-sapphire,ja-hrkt,"はねの　しんどうで　おんぱを　おこして
こうげきする。あいての　とくぼうを
さげることが　ある。"
bug-buzz,omega-ruby-alpha-sapphire,ko,"날개의 진동으로 음파를 일으켜서
공격한다. 상대의 특수방어를
떨어뜨릴 때가 있다."
bug-buzz,omega-ruby-alpha-sapphire,fr,"Le lanceur fait vibrer son corps pour
lancer une vague sonique. Peut aussi
baisser la Défense Spéciale de l’ennemi."
bug-buzz,omega-ruby-alpha-sapphire,de,"Anwender schlägt mit den Flügeln und
erzeugt eine Schockwelle. Senkt eventuell
Spezial-Verteidigung des Zieles."
bug-buzz,omega-ruby-alpha-sapphire,es,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,omega-ruby-alpha-sapphire,it,"Chi la usa fa vibrare le ali creando un’onda sonora
pericolosa. Può anche ridurre la Difesa Speciale
del bersaglio."
bug-buzz,omega-ruby-alpha-sapphire,en,"The user vibrates its wings to generate a
damaging sound wave. This may also lower
the target’s Sp. Def stat."
bug-buzz,omega-ruby-alpha-sapphire,ja,"はねの　振動で　音波を　おこして
攻撃する。相手の　特防を
さげることが　ある。"
bug-buzz,omega-ruby-alpha-sapphire,es-419,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,sun-moon,ja-hrkt,"しんどうで　おんぱを　おこして
こうげきする。あいての　とくぼうを
さげることが　ある。"
bug-buzz,sun-moon,ko,"진동으로 음파를 일으켜서
공격한다. 상대의 특수방어를
떨어뜨릴 때가 있다."
bug-buzz,sun-moon,zh-hant,"利用振動產生出的音波進行攻擊。
有時會降低對手的特防。"
bug-buzz,sun-moon,fr,"Le lanceur fait vibrer son corps pour
lancer une vague sonique. Peut aussi
baisser la Défense Spéciale de l’ennemi."
bug-buzz,sun-moon,de,"Anwender erzeugt Schallwellen, die beim Ziel
Schaden verursachen und eventuell dessen
Spezial-Verteidigung senken."
bug-buzz,sun-moon,es,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,sun-moon,it,"Chi la usa crea un’onda sonora che infligge danni.
Può anche ridurre la Difesa Speciale del bersaglio."
bug-buzz,sun-moon,en,"The user generates a damaging sound wave by
vibration. This may also lower the target’s
Sp. Def stat."
bug-buzz,sun-moon,ja,"振動で　音波を　おこして
攻撃する。相手の　特防を
さげることが　ある。"
bug-buzz,sun-moon,zh-hans,"利用振动发出音波进行攻击。
有时会降低对手的特防。"
bug-buzz,sun-moon,es-419,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,ultra-sun-ultra-moon,ja-hrkt,"しんどうで　おんぱを　おこして
こうげきする。あいての　とくぼうを
さげることが　ある。"
bug-buzz,ultra-sun-ultra-moon,ko,"진동으로 음파를 일으켜서
공격한다. 상대의 특수방어를
떨어뜨릴 때가 있다."
bug-buzz,ultra-sun-ultra-moon,zh-hant,"利用振動產生出的音波進行攻擊。
有時會降低對手的特防。"
bug-buzz,ultra-sun-ultra-moon,fr,"Le lanceur fait vibrer son corps pour
lancer une vague sonique. Peut aussi
baisser la Défense Spéciale de l’ennemi."
bug-buzz,ultra-sun-ultra-moon,de,"Anwender erzeugt Schallwellen, die beim Ziel
Schaden verursachen und eventuell dessen
Spezial-Verteidigung senken."
bug-buzz,ultra-sun-ultra-moon,es,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,ultra-sun-ultra-moon,it,"Chi la usa crea un’onda sonora che infligge danni.
Può anche ridurre la Difesa Speciale del bersaglio."
bug-buzz,ultra-sun-ultra-moon,en,"The user generates a damaging sound wave by
vibration. This may also lower the target’s
Sp. Def stat."
bug-buzz,ultra-sun-ultra-moon,ja,"振動で　音波を　おこして
攻撃する。相手の　特防を
さげることが　ある。"
bug-buzz,ultra-sun-ultra-moon,zh-hans,"利用振动发出音波进行攻击。
有时会降低对手的特防。"
bug-buzz,ultra-sun-ultra-moon,es-419,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,lets-go-pikachu-lets-go-eevee,ja-hrkt,"しんどうで　おんぱを　おこして
こうげきする。あいての　とくぼうを
さげることが　ある。"
bug-buzz,lets-go-pikachu-lets-go-eevee,ko,"진동으로 음파를 일으켜서
공격한다. 상대의 특수방어를
떨어뜨릴 때가 있다."
bug-buzz,lets-go-pikachu-lets-go-eevee,zh-hant,"利用振動產生出的音波進行攻擊。
有時會降低對手的特防。"
bug-buzz,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur fait vibrer son corps pour lancer une vague
sonique. Peut aussi baisser la Défense Spéciale de
l’ennemi."
bug-buzz,lets-go-pikachu-lets-go-eevee,de,"Anwender erzeugt Schallwellen, die beim Ziel
Schaden verursachen und eventuell dessen
Spezial-Verteidigung senken."
bug-buzz,lets-go-pikachu-lets-go-eevee,es,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,lets-go-pikachu-lets-go-eevee,it,"Chi la usa crea un’onda sonora che infligge danni.
Può anche ridurre la Difesa Speciale del bersaglio."
bug-buzz,lets-go-pikachu-lets-go-eevee,en,"The user generates a damaging sound wave by
vibration. This may also lower the target’s
Sp. Def stat."
bug-buzz,lets-go-pikachu-lets-go-eevee,ja,"振動で　音波を　おこして
攻撃する。相手の　特防を
さげることが　ある。"
bug-buzz,lets-go-pikachu-lets-go-eevee,zh-hans,"利用振动发出音波进行攻击。
有时会降低对手的特防。"
bug-buzz,lets-go-pikachu-lets-go-eevee,es-419,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,sword-shield,ja-hrkt,"しんどうで　おんぱを　おこして
こうげきする。あいての　とくぼうを
さげることが　ある。"
bug-buzz,sword-shield,ko,"진동으로 음파를 일으켜서
공격한다. 상대의 특수방어를
떨어뜨릴 때가 있다."
bug-buzz,sword-shield,zh-hant,"利用振動產生出的音波進行攻擊。
有時會降低對手的特防。"
bug-buzz,sword-shield,fr,"Le lanceur fait vibrer son corps pour lancer une vague
sonique. Peut aussi baisser la Défense Spéciale
de l’ennemi."
bug-buzz,sword-shield,de,"Anwender erzeugt Schallwellen, die beim Ziel Schaden
verursachen und eventuell dessen Spezial-Verteidigung
senken."
bug-buzz,sword-shield,es,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,sword-shield,it,"Chi la usa crea un’onda sonora che infligge danni.
Può anche ridurre la Difesa Speciale del bersaglio."
bug-buzz,sword-shield,en,"The user generates a damaging sound wave by
vibration. This may also lower the target’s
Sp. Def stat."
bug-buzz,sword-shield,ja,"振動で　音波を　おこして
攻撃する。相手の　特防を
さげることが　ある。"
bug-buzz,sword-shield,zh-hans,"利用振动发出音波进行攻击。
有时会降低对手的特防。"
bug-buzz,sword-shield,es-419,"El usuario crea una onda sónica dañina moviendo
su cuerpo que también puede disminuir la Defensa
Especial del objetivo."
bug-buzz,scarlet-violet,en,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.
dragon-pulse,diamond-pearl,en,"The foe is attacked
with a shock wave
generated by the
user’s gaping mouth."
dragon-pulse,platinum,en,"The foe is attacked
with a shock wave
generated by the
user’s gaping mouth."
dragon-pulse,heartgold-soulsilver,en,"The foe is attacked
with a shock wave
generated by the
user’s gaping mouth."
dragon-pulse,black-white,fr,"Le lanceur ouvre la bouche pour envoyer
une onde de choc qui frappe l’ennemi."
dragon-pulse,black-white,en,"The target is attacked with a shock wave
generated by the user’s gaping mouth."
dragon-pulse,black-2-white-2,en,"The target is attacked with a shock wave
generated by the user’s gaping mouth."
dragon-pulse,x-y,ja-hrkt,"おおきな　くちから　しょうげきはを
まきおこして　あいてを　こうげきする。"
dragon-pulse,x-y,ko,"큰 입으로 충격파를
일으켜서 상대를 공격한다."
dragon-pulse,x-y,fr,"Le lanceur ouvre la bouche pour envoyer une onde
de choc qui frappe l’ennemi."
dragon-pulse,x-y,de,"Das Ziel wird mit einer Schockwelle angegriffen,
die aus dem offenen Maul des Anwenders kommt."
dragon-pulse,x-y,es,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,x-y,it,"Chi la usa spalanca la bocca e genera un’onda
d’urto che colpisce il bersaglio."
dragon-pulse,x-y,en,"The target is attacked with a shock wave
generated by the user’s gaping mouth."
dragon-pulse,x-y,ja,"大きな　口から　衝撃波を
まきおこして　相手を　攻撃する。"
dragon-pulse,x-y,es-419,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,omega-ruby-alpha-sapphire,ja-hrkt,"おおきな　くちから　しょうげきはを
まきおこして　あいてを　こうげきする。"
dragon-pulse,omega-ruby-alpha-sapphire,ko,"큰 입으로 충격파를
일으켜서 상대를 공격한다."
dragon-pulse,omega-ruby-alpha-sapphire,fr,"Le lanceur ouvre la bouche pour envoyer une onde
de choc qui frappe l’ennemi."
dragon-pulse,omega-ruby-alpha-sapphire,de,"Das Ziel wird mit einer Schockwelle angegriffen,
die aus dem offenen Maul des Anwenders kommt."
dragon-pulse,omega-ruby-alpha-sapphire,es,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,omega-ruby-alpha-sapphire,it,"Chi la usa spalanca la bocca e genera un’onda
d’urto che colpisce il bersaglio."
dragon-pulse,omega-ruby-alpha-sapphire,en,"The target is attacked with a shock wave
generated by the user’s gaping mouth."
dragon-pulse,omega-ruby-alpha-sapphire,ja,"大きな　口から　衝撃波を
まきおこして　相手を　攻撃する。"
dragon-pulse,omega-ruby-alpha-sapphire,es-419,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,sun-moon,ja-hrkt,"おおきな　くちから　しょうげきはを
まきおこして　あいてを　こうげきする。"
dragon-pulse,sun-moon,ko,"큰 입으로 충격파를
일으켜서 상대를 공격한다."
dragon-pulse,sun-moon,zh-hant,"從張大的口中
發射衝擊波攻擊對手。"
dragon-pulse,sun-moon,fr,"Le lanceur ouvre la bouche pour envoyer une onde
de choc qui frappe l’ennemi."
dragon-pulse,sun-moon,de,"Das Ziel wird mit einer Schockwelle angegriffen,
die aus dem offenen Maul des Anwenders kommt."
dragon-pulse,sun-moon,es,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,sun-moon,it,"Chi la usa spalanca la bocca e genera un’onda
d’urto che colpisce il bersaglio."
dragon-pulse,sun-moon,en,"The target is attacked with a shock wave generated
by the user’s gaping mouth."
dragon-pulse,sun-moon,ja,"大きな　口から　衝撃波を
まきおこして　相手を　攻撃する。"
dragon-pulse,sun-moon,zh-hans,"从大大的口中
掀起冲击波攻击对手。"
dragon-pulse,sun-moon,es-419,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,ultra-sun-ultra-moon,ja-hrkt,"おおきな　くちから　しょうげきはを
まきおこして　あいてを　こうげきする。"
dragon-pulse,ultra-sun-ultra-moon,ko,"큰 입으로 충격파를
일으켜서 상대를 공격한다."
dragon-pulse,ultra-sun-ultra-moon,zh-hant,"從張大的口中
發射衝擊波攻擊對手。"
dragon-pulse,ultra-sun-ultra-moon,fr,"Le lanceur ouvre la bouche pour envoyer une onde
de choc qui frappe l’ennemi."
dragon-pulse,ultra-sun-ultra-moon,de,"Das Ziel wird mit einer Schockwelle angegriffen,
die aus dem offenen Maul des Anwenders kommt."
dragon-pulse,ultra-sun-ultra-moon,es,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,ultra-sun-ultra-moon,it,"Chi la usa spalanca la bocca e genera un’onda
d’urto che colpisce il bersaglio."
dragon-pulse,ultra-sun-ultra-moon,en,"The target is attacked with a shock wave generated
by the user’s gaping mouth."
dragon-pulse,ultra-sun-ultra-moon,ja,"大きな　口から　衝撃波を
まきおこして　相手を　攻撃する。"
dragon-pulse,ultra-sun-ultra-moon,zh-hans,"从大大的口中
掀起冲击波攻击对手。"
dragon-pulse,ultra-sun-ultra-moon,es-419,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,lets-go-pikachu-lets-go-eevee,ja-hrkt,"おおきな　くちから　しょうげきはを
まきおこして　あいてを　こうげきする。"
dragon-pulse,lets-go-pikachu-lets-go-eevee,ko,"큰 입으로 충격파를
일으켜서 상대를 공격한다."
dragon-pulse,lets-go-pikachu-lets-go-eevee,zh-hant,"從張大的口中
發射衝擊波攻擊對手。"
dragon-pulse,lets-go-pikachu-lets-go-eevee,fr,"Le lanceur ouvre la bouche pour envoyer une onde
de choc qui frappe l’ennemi."
dragon-pulse,lets-go-pikachu-lets-go-eevee,de,"Das Ziel wird mit einer Schockwelle angegriffen,
die aus dem offenen Maul des Anwenders kommt."
dragon-pulse,lets-go-pikachu-lets-go-eevee,es,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,lets-go-pikachu-lets-go-eevee,it,"Chi la usa spalanca la bocca e genera un’onda
d’urto che colpisce il bersaglio."
dragon-pulse,lets-go-pikachu-lets-go-eevee,en,"The target is attacked with a shock wave generated
by the user’s gaping mouth."
dragon-pulse,lets-go-pikachu-lets-go-eevee,ja,"大きな　口から　衝撃波を
まきおこして　相手を　攻撃する。"
dragon-pulse,lets-go-pikachu-lets-go-eevee,zh-hans,"从大大的口中
掀起冲击波攻击对手。"
dragon-pulse,lets-go-pikachu-lets-go-eevee,es-419,"Abre mucho la boca y libera una onda de choque
que ataca al objetivo."
dragon-pulse,sword-shield,ja-hrkt,"おおきな　くちから　しょうげきはを
まきおこして　あいてを　こうげきする。"
dragon-pulse,sword-shield,ko,"큰 입으로 충격파를
일으켜서 상대를 공격한다."
dragon-pulse,sword-shield,zh-hant,"從張大的口中
發射衝擊波攻擊對手。"
dragon-pulse,sword-shield,fr,"Le lanceur ouvre la bouche pour envoyer
une onde de choc qui frappe l’ennemi."
dragon-pulse,sword-shield,de,"Das Ziel wird mit einer Schockwelle angegriffen,
die aus dem offenen Maul des Anwenders kommt."
dragon-pulse,sword-shield,es,"Abre mucho la boca y libera una onda de choque que
ataca al objetivo."
dragon-pulse,sword-shield,it,"Chi la usa spalanca la bocca e genera un’onda
d’urto che colpisce il bersaglio."
dragon-pulse,sword-shield,en,"The target is attacked with a shock wave generated
by the user’s gaping mouth."
dragon-pulse,sword-shield,ja,"大きな　口から　衝撃波を
まきおこして　相手を　攻撃する。"
dragon-pulse,sword-shield,zh-hans,"从大大的口中
掀起冲击波攻击对手。"
dragon-pulse,sword-shield,es-419,"Abre mucho la boca y libera una onda de choque que
ataca al objetivo."
dragon-pulse,scarlet-violet,en,The target is attacked with a shock wave generated by the user's gaping mouth.
dragon-rush,diamond-pearl,en,"The user tackles the
foe while exhibiting
overwhelming menace.
It may also make the
target flinch."
dragon-rush,platinum,en,"The user tackles the
foe while exhibiting
overwhelming menace.
It may also make the
target flinch."
dragon-rush,heartgold-soulsilver,en,"The user tackles the
foe while exhibiting
overwhelming menace.
It may also make the
target flinch."
dragon-rush,black-white,fr,"Le lanceur frappe l’ennemi d’un air
menaçant. Peut aussi apeurer l’ennemi."
dragon-rush,black-white,en,"The user tackles the target while
exhibiting overwhelming menace.
It may also make the target flinch."
dragon-rush,black-2-white-2,en,"The user tackles the target while
exhibiting overwhelming menace.
It may also make the target flinch."
dragon-rush,x-y,ja-hrkt,"すさまじい　さっきで　いあつ　しながら
たいあたりする。
あいてを　ひるませる　ことが　ある。"
dragon-rush,x-y,ko,"굉장한 살기로 위압하면서
몸통박치기한다.
상대를 풀죽게 만들 때가 있다."
dragon-rush,x-y,fr,"Le lanceur frappe l’ennemi en prenant un air
menaçant. Peut aussi l’apeurer."
dragon-rush,x-y,de,"Anwender führt einen gefährlichen Angriff aus.
Das Ziel schreckt eventuell zurück."
dragon-rush,x-y,es,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,x-y,it,"Chi la usa attacca con fare minaccioso e in questo
modo può anche far tentennare il bersaglio."
dragon-rush,x-y,en,"The user tackles the target while
exhibiting overwhelming menace.
This may also make the target flinch."
dragon-rush,x-y,ja,"すさまじい　殺気で　威圧しながら
体当たりする。
相手を　ひるませることが　ある。"
dragon-rush,x-y,es-419,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,omega-ruby-alpha-sapphire,ja-hrkt,"すさまじい　さっきで　いあつ　しながら
たいあたりする。
あいてを　ひるませる　ことが　ある。"
dragon-rush,omega-ruby-alpha-sapphire,ko,"굉장한 살기로 위압하면서
몸통박치기한다.
상대를 풀죽게 만들 때가 있다."
dragon-rush,omega-ruby-alpha-sapphire,fr,"Le lanceur frappe l’ennemi en prenant un air
menaçant. Peut aussi l’apeurer."
dragon-rush,omega-ruby-alpha-sapphire,de,"Anwender führt einen Furcht einflößenden
Angriff aus. Das Ziel schreckt eventuell zurück."
dragon-rush,omega-ruby-alpha-sapphire,es,"Ataca de forma brutal mientras intimida al objetivo.
También puede hacerlo retroceder."
dragon-rush,omega-ruby-alpha-sapphire,it,"Chi la usa attacca con fare minaccioso e in questo
modo può anche far tentennare il bersaglio."
