key,column,pokeapi,pokedb,chosen
oran-berry/diamond-pearl,flavor_text,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user by just 10 HP.",It may be used or held by a Pokémon to heal the user by just 10 HP.,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user by just 10 HP."
oran-berry/platinum,flavor_text,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user by just 10 HP.",It may be used or held by a Pokémon to heal the user by just 10 HP.,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user by just 10 HP."
parcel/lets-go-pikachu-lets-go-eevee,flavor_text,"A parcel entrusted into your care. You’re supposed
to deliver it to your childhood friend who left
Twinleaf Town.",A parcel to be delivered to Professor Oak from Viridian City's Pokémon Mart.,"A parcel entrusted into your care. You’re supposed
to deliver it to your childhood friend who left
Twinleaf Town."
persim-berry/diamond-pearl,flavor_text,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
confusion.",It may be used or held by a Pokémon to recover from confusion.,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
confusion."
persim-berry/platinum,flavor_text,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
confusion.",It may be used or held by a Pokémon to recover from confusion.,"A Poffin ingredient. It may be used
or held by a Pokémon to recover from
confusion."
petaya-berry/sword-shield,flavor_text,"A Berry to be consumed by Pokémon. If a Pokémon
holds one, its Sp. Atk stat will increase when it’s in
a pinch.","A slightly rare Berry. It's eye-poppingly spicy and bitter, but it's packed with nutrients.","A Berry to be consumed by Pokémon. If a Pokémon
holds one, its Sp. Atk stat will increase when it’s in
a pinch."
pikanium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Pikachu’s Volt Tackle to a Z-Move.",It converts Z-Power into crystals that upgrade Pikachu's Volt Tackle to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades Pikachu’s Volt Tackle to a Z-Move."
pikanium-z--held/sword-shield,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Pikachu’s Volt Tackle to a Z-Move.",It converts Z-Power into crystals that upgrade Pikachu's Volt Tackle to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades Pikachu’s Volt Tackle to a Z-Move."
pikanium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Pikachu’s Volt Tackle to a Z-Move.",It converts Z-Power into crystals that upgrade Pikachu's Volt Tackle to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades Pikachu’s Volt Tackle to a Z-Move."
pikashunium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades a Thunderbolt by Pikachu in a cap to
a Z-Move.",It converts Z-Power into crystals that upgrade a Thunderbolt by Pikachu in a cap to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades a Thunderbolt by Pikachu in a cap to
a Z-Move."
pinap-berry/lets-go-pikachu-lets-go-eevee,flavor_text,"A Berry that makes you slightly more likely
to get an item when it’s given to Pokémon you’re
trying to catch.",A Berry that makes you slightly more likely to get an item when catching Pokémon.,"A Berry that makes you slightly more likely
to get an item when it’s given to Pokémon you’re
trying to catch."
poison-barb/black-2-white-2,flavor_text,"An item to be held by a Pokémon.
It is a small, poisonous barb that ups
the power of Poison-type moves.","It is a small, poisonous barb that ups the power of Poison-type moves.","An item to be held by a Pokémon.
It is a small, poisonous barb that ups
the power of Poison-type moves."
poison-barb/black-white,flavor_text,"An item to be held by a Pokémon.
It is a small, poisonous barb that ups
the power of Poison-type moves.","It is a small, poisonous barb that ups the power of Poison-type moves.","An item to be held by a Pokémon.
It is a small, poisonous barb that ups
the power of Poison-type moves."
poison-barb/diamond-pearl,flavor_text,"An item to be held by a Pokémon.
It is a small, poisonous barb that ups
the power of Poison-type moves.","It is a small, poisonous barb that ups the power of Poison-type moves.","An item to be held by a Pokémon.
It is a small, poisonous barb that ups
the power of Poison-type moves."
poison-barb/firered-leafgreen,flavor_text,"An item to be held by a POKéMON.
A small, poisonous barb that boosts
the power of POISON-type moves.","A small, poisonous barb that boosts the power of Poison-type moves.","An item to be held by a POKéMON.
A small, poisonous barb that boosts
the power of POISON-type moves."
poison-barb/platinum,flavor_text,"An item to be held by a Pokémon.
It is a small, poisonous barb that ups
the power of Poison-type moves.","It is a small, poisonous barb that ups the power of Poison-type moves.","An item to be held by a Pokémon.
It is a small, poisonous barb that ups
the power of Poison-type moves."
poison-barb/sun-moon,flavor_text,"An item to be held by a Pokémon. This small,
poisonous barb boosts the power of
Poison-type moves.","This small, poisonous barb boosts the power of Poison-type moves.","An item to be held by a Pokémon. This small,
poisonous barb boosts the power of
Poison-type moves."
poison-barb/sword-shield,flavor_text,"An item to be held by a Pokémon. This small,
poisonous barb boosts the power of
Poison-type moves.","This small, poisonous barb boosts the power of Poison-type moves.","An item to be held by a Pokémon. This small,
poisonous barb boosts the power of
Poison-type moves."
poison-barb/ultra-sun-ultra-moon,flavor_text,"An item to be held by a Pokémon. This small,
poisonous barb boosts the power of
Poison-type moves.","This small, poisonous barb boosts the power of Poison-type moves.","An item to be held by a Pokémon. This small,
poisonous barb boosts the power of
Poison-type moves."
poison-barb/x-y,flavor_text,"An item to be held by a Pokémon.
This small, poisonous barb boosts
the power of Poison-type moves.","This small, poisonous barb boosts the power of Poison-type moves.","An item to be held by a Pokémon.
This small, poisonous barb boosts
the power of Poison-type moves."
poisonium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Poison-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Poison-type moves to Poison-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Poison-type moves to Z-Moves."
poisonium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Poison-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Poison-type moves to Poison-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Poison-type moves to Z-Moves."
poke-ball/emerald,flavor_text,"A tool used for
catching wild
POKéMON.",A tool for catching wild Pokémon.,"A tool used for
catching wild
POKéMON."
poke-ball/ruby-sapphire,flavor_text,"A tool used for
catching wild
POKéMON.",A tool for catching wild Pokémon.,"A tool used for
catching wild
POKéMON."
poke-ball/x-y,flavor_text,"A device for catching wild Pokémon.
It’s thrown like a ball at a Pokémon,
comfortably encapsulating its target.","A device for catching wild Pokémon. It's thrown like a ball, comfortably encapsulating its target.","A device for catching wild Pokémon.
It’s thrown like a ball at a Pokémon,
comfortably encapsulating its target."
pomeg-berry/diamond-pearl,flavor_text,"A Poffin ingredient. Using it on a
Pokémon makes it more friendly, but
it also lowers its base HP.","Using it on a Pokémon makes it more friendly, but it also lowers its base HP.","A Poffin ingredient. Using it on a
Pokémon makes it more friendly, but
it also lowers its base HP."
pomeg-berry/platinum,flavor_text,"A Poffin ingredient. Using it on a
Pokémon makes it more friendly, but
it also lowers its base HP.","Using it on a Pokémon makes it more friendly, but it also lowers its base HP.","A Poffin ingredient. Using it on a
Pokémon makes it more friendly, but
it also lowers its base HP."
pomeg-berry/sword-shield,flavor_text,"A Berry to be consumed by Pokémon. Using it on a
Pokémon makes it more friendly but lowers its
HP base points.",A Berry to be consumed by Pokémon. Using it makes it more friendly but lowers its HP base points.,"A Berry to be consumed by Pokémon. Using it on a
Pokémon makes it more friendly but lowers its
HP base points."
pretty-wing/sun-moon,flavor_text,"Though this feather is beautiful, it’s just a regular
feather and has no effect on Pokémon.","Though this feather is beautiful, it's just a regular feather and has no effect.","Though this feather is beautiful, it’s just a regular
feather and has no effect on Pokémon."
primarium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Primarina’s Sparkling Aria to a Z-Move.",It converts Z-Power into crystals that upgrade Primarina's Sparkling Aria to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades Primarina’s Sparkling Aria to a Z-Move."
primarium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Primarina’s Sparkling Aria to a Z-Move.",It converts Z-Power into crystals that upgrade Primarina's Sparkling Aria to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades Primarina’s Sparkling Aria to a Z-Move."
psychic-seed/sun-moon,flavor_text,"An item to be held by a Pokémon. It boosts Sp. Def
on Psychic Terrain. It can only be used once.",An item to be held by a Pokémon. It boosts Sp. Defense on Psychic Terrain. It can only be used once.,"An item to be held by a Pokémon. It boosts Sp. Def
on Psychic Terrain. It can only be used once."
psychic-seed/sword-shield,flavor_text,"An item to be held by a Pokémon. It boosts Sp. Def
on Psychic Terrain. It can only be used once.",An item to be held by a Pokémon. It boosts Sp. Defense on Psychic Terrain. It can only be used once.,"An item to be held by a Pokémon. It boosts Sp. Def
on Psychic Terrain. It can only be used once."
psychium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Psychic-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Psychic-type moves to Psychic-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Psychic-type moves to Z-Moves."
psychium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Psychic-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Psychic-type moves to Psychic-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Psychic-type moves to Z-Moves."
quick-candy/lets-go-pikachu-lets-go-eevee,flavor_text,"A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Speed stat.","A candy that is packed with energy. When given to a Pokémon, it will increase that Pokémon's Speed.","A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Speed stat."
quick-candy/sword-shield,flavor_text,"A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Speed stat.","A candy that is packed with energy. When given to a Pokémon, it will increase that Pokémon's Speed.","A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Speed stat."
quick-candy-l/lets-go-pikachu-lets-go-eevee,flavor_text,"A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase that
Pokémon’s Speed stat.","A big candy that is packed with energy. When given to a Pokémon Lv. 30 or higher, it will increase that Pokémon's Speed.","A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase that
Pokémon’s Speed stat."
quick-candy-l/sword-shield,flavor_text,"A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase that
Pokémon’s Speed stat.","A big candy that is packed with energy. When given to a Pokémon Lv. 30 or higher, it will increase that Pokémon's Speed.","A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase that
Pokémon’s Speed stat."
quick-candy-xl/lets-go-pikachu-lets-go-eevee,flavor_text,"A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase that
Pokémon’s Speed stat.","A huge candy that is packed with energy. When given to a Pokémon Lv. 60 or higher, it will increase that Pokémon's Speed.","A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase that
Pokémon’s Speed stat."
quick-candy-xl/sword-shield,flavor_text,"A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase that
Pokémon’s Speed stat.","A huge candy that is packed with energy. When given to a Pokémon Lv. 60 or higher, it will increase that Pokémon's Speed.","A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase that
Pokémon’s Speed stat."
quick-claw/black-2-white-2,flavor_text,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally.","A light, sharp claw that lets the bearer move first occasionally.","An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
quick-claw/black-white,flavor_text,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally.","A light, sharp claw that lets the bearer move first occasionally.","An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
quick-claw/diamond-pearl,flavor_text,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally.","A light, sharp claw that lets the bearer move first occasionally.","An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
quick-claw/firered-leafgreen,flavor_text,"An item to be held by a POKéMON.
A light and sharp claw. The holder
may be able to strike first.",A light and sharp claw. The holder may be able to strike first.,"An item to be held by a POKéMON.
A light and sharp claw. The holder
may be able to strike first."
quick-claw/heartgold-soulsilver,flavor_text,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally.","A light, sharp claw that lets the bearer move first occasionally.","An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
quick-claw/lets-go-pikachu-lets-go-eevee,flavor_text,"An item to be held by a Pokémon. This light, sharp
claw lets the bearer move first occasionally.","This light, sharp claw lets the bearer move first occasionally.","An item to be held by a Pokémon. This light, sharp
claw lets the bearer move first occasionally."
quick-claw/platinum,flavor_text,"An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally.","A light, sharp claw that lets the bearer move first occasionally.","An item to be held by a Pokémon.
A light, sharp claw that lets the
bearer move first occasionally."
quick-claw/sun-moon,flavor_text,"An item to be held by a Pokémon. This light, sharp
claw lets the bearer move first occasionally.","This light, sharp claw lets the bearer move first occasionally.","An item to be held by a Pokémon. This light, sharp
claw lets the bearer move first occasionally."
quick-claw/sword-shield,flavor_text,"An item to be held by a Pokémon. This light, sharp
claw lets the bearer move first occasionally.","This light, sharp claw lets the bearer move first occasionally.","An item to be held by a Pokémon. This light, sharp
claw lets the bearer move first occasionally."
quick-claw/ultra-sun-ultra-moon,flavor_text,"An item to be held by a Pokémon. This light, sharp
claw lets the bearer move first occasionally.","This light, sharp claw lets the bearer move first occasionally.","An item to be held by a Pokémon. This light, sharp
claw lets the bearer move first occasionally."
quick-claw/x-y,flavor_text,"An item to be held by a Pokémon.
This light, sharp claw lets the
bearer move first occasionally.","This light, sharp claw lets the bearer move first occasionally.","An item to be held by a Pokémon.
This light, sharp claw lets the
bearer move first occasionally."
reins-of-unity/sword-shield,flavor_text,"Cords that shine when you hold them up to the light.
The people of old times presented these to the King of
Bountiful Harvests to express their gratitude.",Reins that people presented to the king. They enhance Calyrex’s power over bountiful harvests and unite Calyrex with its beloved steed.,"Cords that shine when you hold them up to the light.
The people of old times presented these to the King of
Bountiful Harvests to express their gratitude."
repeat-ball/x-y,flavor_text,"A somewhat different Poké Ball that
works especially well on a Pokémon
species that has been caught before.",A somewhat different Poké Ball that works especially well on Pokémon species that have been caught before.,"A somewhat different Poké Ball that
works especially well on a Pokémon
species that has been caught before."
rockium-z--held/lets-go-pikachu-lets-go-eevee,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Rock-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Rock-type moves to Rock-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Rock-type moves to Z-Moves."
rockium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Rock-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Rock-type moves to Rock-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Rock-type moves to Z-Moves."
rockium-z--held/sword-shield,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Rock-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Rock-type moves to Rock-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Rock-type moves to Z-Moves."
rockium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Rock-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Rock-type moves to Rock-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Rock-type moves to Z-Moves."
rotom-bike/sword-shield,flavor_text,"This bike can be combined with the Pokémon Rotom to
use a turbo boost.","This bike can be combined with the Pokémon Rotom to use a turbo boost and, in Water Mode, run on the water.","This bike can be combined with the Pokémon Rotom to
use a turbo boost."
secret-key/lets-go-pikachu-lets-go-eevee,flavor_text,"A high-tech key that has to be used at a specific
location. It emits a special electronic signal to open
a door.",The key that unlocks the front door of the Pokémon Gym on Cinnabar Island. It has a red decoration.,"A high-tech key that has to be used at a specific
location. It emits a special electronic signal to open
a door."
shoal-salt/emerald,flavor_text,"Salt obtained from
deep inside the
SHOAL CAVE.",Salt obtained deep inside the Shoal Cave.,"Salt obtained from
deep inside the
SHOAL CAVE."
shoal-salt/ruby-sapphire,flavor_text,"Salt obtained from
deep inside the
SHOAL CAVE.",Salt obtained deep inside the Shoal Cave.,"Salt obtained from
deep inside the
SHOAL CAVE."
silph-scope/emerald,flavor_text,"SILPH CO’s scope
makes unseeable
POKéMON visible.",Silph Co.'s scope makes unseeable Pokémon visible.,"SILPH CO’s scope
makes unseeable
POKéMON visible."
sitrus-berry/diamond-pearl,flavor_text,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user’s HP a little.",It may be used or held by a Pokémon to heal the user's HP a little.,"A Poffin ingredient. It may be used
or held by a Pokémon to heal the
user’s HP a little."
smart-candy/lets-go-pikachu-lets-go-eevee,flavor_text,"A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Sp. Atk stat.","A candy that is packed with energy. When given to a Pokémon, it will increase that Pokémon's Sp. Attack.","A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Sp. Atk stat."
smart-candy/sword-shield,flavor_text,"A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Sp. Atk stat.","A candy that is packed with energy. When given to a Pokémon, it will increase that Pokémon's Sp. Attack.","A candy that is packed with energy. When given to
a Pokémon, it will increase that Pokémon’s Sp. Atk stat."
smart-candy-l/lets-go-pikachu-lets-go-eevee,flavor_text,"A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase that
Pokémon’s Sp. Atk stat.","A big candy that is packed with energy. When given to a Pokémon Lv. 30 or higher, it will increase that Pokémon's Sp. Attack.","A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase that
Pokémon’s Sp. Atk stat."
smart-candy-l/sword-shield,flavor_text,"A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase that
Pokémon’s Sp. Atk stat.","A big candy that is packed with energy. When given to a Pokémon Lv. 30 or higher, it will increase that Pokémon's Sp. Attack.","A big candy that is packed with energy. When given to
a Pokémon at Lv. 30 or higher, it will increase that
Pokémon’s Sp. Atk stat."
smart-candy-xl/lets-go-pikachu-lets-go-eevee,flavor_text,"A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase that
Pokémon’s Sp. Atk stat.","A huge candy that is packed with energy. When given to a Pokémon Lv. 60 or higher, it will increase that Pokémon's Sp. Attack.","A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase that
Pokémon’s Sp. Atk stat."
smart-candy-xl/sword-shield,flavor_text,"A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase that
Pokémon’s Sp. Atk stat.","A huge candy that is packed with energy. When given to a Pokémon Lv. 60 or higher, it will increase that Pokémon's Sp. Attack.","A huge candy that is packed with energy. When given
to a Pokémon at Lv. 60 or higher, it will increase that
Pokémon’s Sp. Atk stat."
snorlium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Snorlax’s Giga Impact to a Z-Move.",It converts Z-Power into crystals that upgrade Snorlax's Giga Impact to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades Snorlax’s Giga Impact to a Z-Move."
snorlium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Snorlax’s Giga Impact to a Z-Move.",It converts Z-Power into crystals that upgrade Snorlax's Giga Impact to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades Snorlax’s Giga Impact to a Z-Move."
snowball/sun-moon,flavor_text,"An item to be held by a Pokémon. It boosts Attack
if hit with an Ice-type attack. It can only be
used once.",An item to be held by a Pokémon. It boosts Attack if the holder is hit with an Ice-type attack. It can only be used once.,"An item to be held by a Pokémon. It boosts Attack
if hit with an Ice-type attack. It can only be
used once."
snowball/ultra-sun-ultra-moon,flavor_text,"An item to be held by a Pokémon. It boosts Attack
if hit with an Ice-type attack. It can only be
used once.",An item to be held by a Pokémon. It boosts Attack if the holder is hit with an Ice-type attack. It can only be used once.,"An item to be held by a Pokémon. It boosts Attack
if hit with an Ice-type attack. It can only be
used once."
soft-sand/diamond-pearl,flavor_text,"An item to be held by a Pokémon.
It is a loose, silky sand that boosts
the power of Ground-type moves.","A loose, silky sand that boosts the power of Ground-type moves.","An item to be held by a Pokémon.
It is a loose, silky sand that boosts
the power of Ground-type moves."
soft-sand/firered-leafgreen,flavor_text,"An item to be held by a POKéMON.
A loose, silky sand that boosts the
power of GROUND-type moves.","A loose, silky sand that boosts the power of Ground-type moves.","An item to be held by a POKéMON.
A loose, silky sand that boosts the
power of GROUND-type moves."
soft-sand/platinum,flavor_text,"An item to be held by a Pokémon.
It is a loose, silky sand that boosts
the power of Ground-type moves.","A loose, silky sand that boosts the power of Ground-type moves.","An item to be held by a Pokémon.
It is a loose, silky sand that boosts
the power of Ground-type moves."
soft-sand/sun-moon,flavor_text,"An item to be held by a Pokémon. It’s a loose, silky
sand that boosts the power of Ground-type moves.","A loose, silky sand that boosts the power of Ground-type moves.","An item to be held by a Pokémon. It’s a loose, silky
sand that boosts the power of Ground-type moves."
soft-sand/ultra-sun-ultra-moon,flavor_text,"An item to be held by a Pokémon. It’s a loose, silky
sand that boosts the power of Ground-type moves.","A loose, silky sand that boosts the power of Ground-type moves.","An item to be held by a Pokémon. It’s a loose, silky
sand that boosts the power of Ground-type moves."
solganium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Solgaleo’s Sunsteel Strike to a Z-Move.",It converts Z-Power into crystals that upgrade Solgaleo's Sunsteel Strike to an exclusive Z-Move.,"This is a crystallized form of Z-Power.
It upgrades Solgaleo’s Sunsteel Strike to a Z-Move."
sport-ball/sword-shield,flavor_text,"A special Poké Ball that was used during the
Bug-Catching Contest in the Johto region.",A special Poké Ball that is used during the Bug-Catching Contest.,"A special Poké Ball that was used during the
Bug-Catching Contest in the Johto region."
ss-ticket/lets-go-pikachu-lets-go-eevee,flavor_text,"A ticket required for sailing on the ferry S.S. Aqua.
It has a drawing of a ship on its front.",The ticket required to board the S.S. Anne. It has a drawing of a ship on it.,"A ticket required for sailing on the ferry S.S. Aqua.
It has a drawing of a ship on its front."
steelium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Steel-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Steel-type moves to Steel-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Steel-type moves to Z-Moves."
steelium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power.
It upgrades Steel-type moves to Z-Moves.",It converts Z-Power into crystals that upgrade Steel-type moves to Steel-type Z-Moves.,"This is a crystallized form of Z-Power.
It upgrades Steel-type moves to Z-Moves."
storage-key/sword-shield,flavor_text,"The key to Team Galactic’s sinister warehouse
located at the edge of Veilstone City.",A key that opens the storage hold inside Sea Mauville.,"The key to Team Galactic’s sinister warehouse
located at the edge of Veilstone City."
tamato-berry/diamond-pearl,flavor_text,"A Poffin ingredient. Using it on a
Pokémon makes it more friendly, but
it also lowers its base Speed stat.",A Poffin ingredient. Using it makes a Pokémon more friendly but lowers its Speed.,"A Poffin ingredient. Using it on a
Pokémon makes it more friendly, but
it also lowers its base Speed stat."
tamato-berry/emerald,flavor_text,"Makes a POKéMON
friendly but lowers
base SPEED.",Makes a Pokémon friendly but lowers its base Speed.,"Makes a POKéMON
friendly but lowers
base SPEED."
tamato-berry/platinum,flavor_text,"A Poffin ingredient. Using it on a
Pokémon makes it more friendly, but
it also lowers its base Speed stat.",A Poffin ingredient. Using it makes a Pokémon more friendly but lowers its Speed.,"A Poffin ingredient. Using it on a
Pokémon makes it more friendly, but
it also lowers its base Speed stat."
tamato-berry/sword-shield,flavor_text,"A Berry to be consumed by Pokémon. Using it on a
Pokémon makes it more friendly but lowers its
Speed base points.",A Berry to be consumed by Pokémon. It makes a Pokémon more friendly but lowers its Speed base points.,"A Berry to be consumed by Pokémon. Using it on a
Pokémon makes it more friendly but lowers its
Speed base points."
tapunium-z--held/lets-go-pikachu-lets-go-eevee,flavor_text,"This is a crystallized form of Z-Power. It upgrades
the tapu’s Nature’s Madness to a Z-Move.",It converts Z-Power into crystals that upgrade the tapu's Nature's Madness to an exclusive Z-Move.,"This is a crystallized form of Z-Power. It upgrades
the tapu’s Nature’s Madness to a Z-Move."
tapunium-z--held/sun-moon,flavor_text,"This is a crystallized form of Z-Power. It upgrades
the tapu’s Nature’s Madness to a Z-Move.",It converts Z-Power into crystals that upgrade the tapu's Nature's Madness to an exclusive Z-Move.,"This is a crystallized form of Z-Power. It upgrades
the tapu’s Nature’s Madness to a Z-Move."
tapunium-z--held/sword-shield,flavor_text,"This is a crystallized form of Z-Power. It upgrades
the tapu’s Nature’s Madness to a Z-Move.",It converts Z-Power into crystals that upgrade the tapu's Nature's Madness to an exclusive Z-Move.,"This is a crystallized form of Z-Power. It upgrades
the tapu’s Nature’s Madness to a Z-Move."
tapunium-z--held/ultra-sun-ultra-moon,flavor_text,"This is a crystallized form of Z-Power. It upgrades
the tapu’s Nature’s Madness to a Z-Move.",It converts Z-Power into crystals that upgrade the tapu's Nature's Madness to an exclusive Z-Move.,"This is a crystallized form of Z-Power. It upgrades
the tapu’s Nature’s Madness to a Z-Move."
tm01/black-2-white-2,flavor_text,"The user sharpens its claws to
boost its Attack stat and accuracy.",A Technical Machine that teaches Hone Claws.,"The user sharpens its claws to
boost its Attack stat and accuracy."
tm01/black-white,flavor_text,"The user sharpens its claws to
boost its Attack stat and accuracy.",A Technical Machine that teaches Hone Claws.,"The user sharpens its claws to
boost its Attack stat and accuracy."
tm01/emerald,flavor_text,"Powerful, but makes
the user flinch if
hit by the foe.",A Technical Machine that teaches Focus Punch.,"Powerful, but makes
the user flinch if
hit by the foe."
tm01/ruby-sapphire,flavor_text,"Powerful, but makes
the user flinch if
hit by the foe.",A Technical Machine that teaches Focus Punch.,"Powerful, but makes
the user flinch if
hit by the foe."
tm01/sun-moon,flavor_text,"The user is roused, and its Attack and Sp. Atk
stats increase.",A Technical Machine that teaches Work Up.,"The user is roused, and its Attack and Sp. Atk
stats increase."
tm01/sword-shield,flavor_text,"The target is attacked by a kick launched with
muscle-packed power.",A Technical Machine that teaches Mega Kick.,"The target is attacked by a kick launched with
muscle-packed power."
tm01/ultra-sun-ultra-moon,flavor_text,"The user is roused, and its Attack and Sp. Atk
stats increase.",A Technical Machine that teaches Work Up.,"The user is roused, and its Attack and Sp. Atk
stats increase."
tm02/lets-go-pikachu-lets-go-eevee,flavor_text,"The target is taunted into a rage that allows it to use
only attack moves for three turns.",A TM that teaches Taunt.,"The target is taunted into a rage that allows it to use
only attack moves for three turns."
tm02/ruby-sapphire,flavor_text,"Hooks and slashes
the foe with long,
sharp claws.",A TM that teaches Dragon Claw.,"Hooks and slashes
the foe with long,
sharp claws."
tm02/sword-shield,flavor_text,"Numerous coins are hurled at the target to inflict
damage. Money is earned after the battle.",A TM that teaches Pay Day.,"Numerous coins are hurled at the target to inflict
damage. Money is earned after the battle."
tm04/ruby-sapphire,flavor_text,"Raises SP. ATK and
SP. DEF by focusing
the mind.",A Technical Machine that teaches Calm Mind.,"Raises SP. ATK and
SP. DEF by focusing
the mind."
tm04/sword-shield,flavor_text,"The target is punched with an icy fist. This may also
leave the target frozen.",A Technical Machine that teaches Ice Punch.,"The target is punched with an icy fist. This may also
leave the target frozen."
